Date,CementType,Price Before VAT,Quantity In Quintal,Quantity In Ton,Transportation,  Sales,Tax,advertisement,Fuel
8-22-2022,PPC-Bag,340.5933,400,40,100,160760.04,24522.7176,7863.34925,20348.4784
8-24-2022,PPC-Bag,340.5933,200,20,100,80380.02,12261.3588,3948.70429,10174.2392
8-24-2022,OPC-Bulk,412.4421,422.7,42.27,35,205720.35,31381.06963,9878.216149,22400.16308
8-24-2022,OPC-Bulk,412.4421,800,80,35,389345.34,59391.6624,18658.65029,42394.4416
8-24-2022,OPC-Bag,433.7244,400,40,35,204717.92,31228.1568,9828.799,22218.7712
8-24-2022,OPC-Bag,433.7244,400,40,35,204717.92,31228.1568,9828.799,22218.7712
8-25-2022,PPC-Bag,340.5933,800,80,100,321520.08,49045.4352,15692.63917,40696.9568
8-25-2022,OPC-Bag,433.7244,400,40,40,204717.92,31228.1568,9838.799,22418.7712
8-25-2022,OPC-Bag,433.7244,400,40,35,204717.92,31228.1568,9828.799,22218.7712
8-25-2022,OPC-Bag,433.7244,400,40,35,204717.92,31228.1568,9828.799,22218.7712
8-25-2022,OPC-Bag,433.7244,400,40,35,204717.92,31228.1568,9828.799,22218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,OPC-Bag,433.7244,400,40,110,204717.92,31228.1568,9978.799,25218.7712
8-25-2022,PPC-Bag,359.2134,400,40,150,169548.72,25863.3648,8382.3015,23242.2432
8-25-2022,PPC-Bag,359.2134,400,40,150,169548.72,25863.3648,8382.3015,23242.2432
8-25-2022,OPC-Bag,433.7244,400,40,40,204717.92,31228.1568,9838.799,22418.7712
8-25-2022,OPC-Bag,433.7244,350,35,35,179128.18,27324.6372,8605.62068,19441.4248
8-26-2022,OPC-Bag,433.7244,400,40,40,204717.92,31228.1568,9838.799,22418.7712
8-27-2022,OPC-Bulk,419.0823,1280,128,35,632981.91,96556.56192,30305.72749,68851.04128
8-27-2022,OPC-Bulk,419.0823,1280,128,35,632981.91,96556.56192,30305.72749,68851.04128
8-27-2022,OPC-Bulk,419.0823,1280,128,35,632981.91,96556.56192,30305.72749,68851.04128
8-27-2022,OPC-Bulk,419.0823,1280,128,35,632981.91,96556.56192,30305.72749,68851.04128
8-27-2022,OPC-Bulk,419.0823,1280,128,35,632981.91,96556.56192,30305.72749,68851.04128
8-29-2022,OPC-Bulk,412.4421,4070.5,407.05,35,1981037.77,302192.2022,94768.93352,215708.2182
8-29-2022,OPC-Bulk,404.4555,883.8,88.38,31.74,421800.17,64342.39876,20198.33978,45700.11371
8-29-2022,OPC-Bulk,396.4689,647.1,64.71,31.74,302734.93,46179.90454,14509.42307,32840.49842
8-29-2022,OPC-Bulk,417.7512,2590.06,259.006,31.74,1276760.79,194760.1211,61044.85533,138060.9312
8-29-2022,PPC-Bag,359.2134,400,40,150,169548.72,25863.3648,8382.3015,23242.2432
8-31-2022,OPC-Bulk,412.4421,4000,400,40,1946726.71,296958.312,93228.27461,213972.208
09-02-2022,OPC-Bag,460.3311,400,40,35,217276.28,33143.8392,10427.44975,23495.8928
09-02-2022,OPC-Bulk,412.4421,400,40,35,194672.67,29695.8312,9349.94725,21197.2208
09-03-2022,OPC-Bulk,439.0488,1600,160,35,828924.13,126446.0544,39662.67736,89897.3696
09-03-2022,OPC-Bag,359.2134,400,40,150,169548.72,25863.3648,8382.3015,23242.2432
09-04-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-04-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-04-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-04-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-04-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-04-2022,OPC-Bulk,439.0488,1656.9,165.69,35,858402.75,130942.7922,41071.61996,93094.3448
09-04-2022,OPC-Bulk,412.4421,810.7,81.07,35,394552.84,60186.02589,18907.6581,42961.46726
09-04-2022,OPC-Bulk,412.4421,34.2,3.42,35,16644.51,2538.993568,837.1383199,1812.362378
09-04-2022,PPC-Bag,359.2134,400,40,150,169548.72,25863.3648,8382.3015,23242.2432
09-07-2022,PPC-Bag,385.8201,400,40,150,182107.09,27779.0472,8980.95225,24519.3648
09-07-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-07-2022,PPC-Bag,385.8201,800,80,150,364214.17,55558.0944,17923.32249,49038.7296
09-07-2022,OPC-Bulk,439.0488,4000,400,40,2072310.34,316115.136,99190.83608,226743.424
09-08-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-08-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
09-08-2022,PPC-Bag,385.8201,400,40,150,182107.09,27779.0472,8980.95225,24519.3648
09-08-2022,PPC-Bag,385.8201,400,40,40,182107.09,27779.0472,8760.95225,20119.3648
09-08-2022,PPC-Bag,385.8201,400,40,150,182107.09,27779.0472,8980.95225,24519.3648
09-08-2022,PPC-Bag,385.8201,400,40,150,182107.09,27779.0472,8980.95225,24519.3648
09-08-2022,OPC-Bulk,439.0488,1600,160,40,828924.13,126446.0544,39702.67736,90697.3696
09-09-2022,PPC-Bag,340.5933,800,80,120,321520.08,49045.4352,15772.63917,42296.9568
09-09-2022,OPC-Bulk,445.689,1066.67,106.667,35,560975.64,85572.55541,26853.80894,60781.71527
09-09-2022,OPC-Bulk,445.689,1066.67,106.667,35,560975.64,85572.55541,26853.80894,60781.71527
09-09-2022,OPC-Bulk,445.689,1066.67,106.667,35,560975.64,85572.55541,26853.80894,60781.71527
09-09-2022,OPC-Bulk,445.689,1066.67,106.667,35,560975.64,85572.55541,26853.80894,60781.71527
09-09-2022,OPC-Bulk,445.689,1066.67,106.667,35,560975.64,85572.55541,26853.80894,60781.71527
09-09-2022,OPC-Bulk,445.689,1066.67,106.667,35,560975.64,85572.55541,26853.80894,60781.71527
09-09-2022,OPC-Bulk,419.0823,2835.6,283.56,35,1402252.73,213902.9586,67085.72535,152526.5724
09-09-2022,PPC-Bag,385.8201,200,20,150,91053.54,13889.5236,4509.76713,12259.6824
09-10-2022,OPC-Bulk,439.0488,800,80,35,414462.07,63223.0272,19853.29112,44948.6848
09-10-2022,OPC-Bulk,412.4421,414.4,41.44,35,201680.89,30764.88112,9685.060557,21960.32074
09-10-2022,PPC-Bag,385.8201,200,20,150,91053.54,13889.5236,4509.76713,12259.6824
09-10-2022,OPC-Bulk,439.0488,3000,300,35,1554232.75,237086.352,74329.10328,168557.568
9-14-2022,PPC-Bag,385.8201,400,40,100,182107.09,27779.0472,8880.95225,22519.3648
9-14-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
9-14-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
9-16-2022,OPC-Bulk,439.0488,3309.1,330.91,35,1714370.53,261514.1491,81982.95488,185924.6161
9-16-2022,OPC-Bag,425.7378,400,40,100,200948.24,30653.1216,9779.1005,24435.4144
9-16-2022,PPC-Bag,399.1311,400,40,150,188389.88,28737.4392,9280.44975,25158.2928
9-17-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
9-17-2022,PPC-Bag,340.5933,400,40,70,160760.04,24522.7176,7803.34925,19148.4784
9-17-2022,PPC-Bag,340.5933,400,40,70,160760.04,24522.7176,7803.34925,19148.4784
9-18-2022,OPC-Bulk,439.0488,1200,120,35,621693.1,94834.5408,29757.98424,67423.0272
9-19-2022,PPC-Bag,399.1311,400,40,150,188389.88,28737.4392,9280.44975,25158.2928
9-19-2022,PPC-Bag,399.1311,400,40,150,188389.88,28737.4392,9280.44975,25158.2928
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-21-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-22-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
9-22-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
9-22-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
9-22-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
9-22-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
9-22-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
9-23-2022,OPC-Bulk,439.0488,400,40,40,207231.03,31611.5136,9958.598,22674.3424
9-24-2022,OPC-Bulk,439.0488,1200,120,35,621693.1,94834.5408,29757.98424,67423.0272
9-25-2022,OPC-Bulk,439.0488,5363,536.3,35,2778450.08,423831.3685,132841.0779,301324.7457
9-25-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
9-25-2022,OPC-Bulk,320.0301,1023.25,102.325,35,386415.54,58944.74396,18549.43655,42877.87098
9-26-2022,OPC-Bulk,445.689,1200,120,35,631095.62,96268.824,30204.8697,68379.216
9-26-2022,OPC-Bulk,445.689,1200,120,35,631095.62,96268.824,30204.8697,68379.216
9-26-2022,OPC-Bulk,445.689,1200,120,35,631095.62,96268.824,30204.8697,68379.216
9-28-2022,OPC-Bulk,439.0488,800,80,35,414462.07,63223.0272,19853.29112,44948.6848
9-28-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
9-28-2022,PPC-Bag,385.8201,400,40,45,182107.09,27779.0472,8770.95225,20319.3648
9-28-2022,OPC-Bag,465.6555,200,20,40,109894.7,16763.598,5301.90715,11975.732
9-30-2022,OPC-Bulk,439.0488,400,40,40,207231.03,31611.5136,9958.598,22674.3424
9-30-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
9-30-2022,OPC-Bag,465.6555,400,40,40,219789.4,33527.196,10557.24875,23951.464
10-01-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-05-2022,OPC-Bulk,439.0488,8131.9,813.19,35,4212955.11,642654.1687,201403.8399,456897.7624
10-05-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
10-06-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-06-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-06-2022,PPC-Bag,412.4421,600,60,150,292009.01,44543.7468,14349.29877,38695.8312
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,385.8201,400,40,40,182107.09,27779.0472,8760.95225,20119.3648
10-07-2022,PPC-Bag,385.8201,400,40,40,182107.09,27779.0472,8760.95225,20119.3648
10-07-2022,OPC-Bulk,439.0488,4000,400,40,2072310.34,316115.136,99190.83608,226743.424
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-07-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-08-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
10-08-2022,PPC-Bag,385.8201,200,20,35,91053.54,13889.5236,4394.76713,9959.6824
10-08-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
10-09-2022,OPC-Bulk,439.0488,800,80,35,414462.07,63223.0272,19853.29112,44948.6848
10-09-2022,OPC-Bulk,439.0488,1200,120,35,621693.1,94834.5408,29757.98424,67423.0272
10-09-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-09-2022,PPC-Bag,412.4421,787,78.7,270,383018.48,58426.54789,19280.84244,60200.03192
10-09-2022,OPC-Bulk,439.0488,3000,300,35,1554232.75,237086.352,74329.10328,168557.568
10-10-2022,OPC-Bulk,439.0488,7248.5,724.85,35,3755285.37,572840.1409,179529.3251,407263.1772
10-10-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-12-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
10-13-2022,OPC-Bulk,439.0488,5000,500,40,2590387.92,395143.92,123977.5689,283429.28
10-14-2022,OPC-Bulk,439.0488,1200,120,35,621693.1,94834.5408,29757.98424,67423.0272
10-15-2022,OPC-Bulk,439.0488,1713.7,171.37,35,887829.56,135431.6271,42478.08638,96285.70143
10-15-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
10-16-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
10-16-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
10-16-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
10-17-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-19-2022,OPC-Bulk,439.0488,1200,120,35,621693.1,94834.5408,29757.98424,67423.0272
10-19-2022,OPC-Bulk,439.0488,800,80,35,414462.07,63223.0272,19853.29112,44948.6848
10-19-2022,OPC-Bulk,425.7378,400,40,40,200948.24,30653.1216,9659.1005,22035.4144
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-21-2022,OPC-Bulk,445.689,1133.33,113.333,35,596033,90920.28859,28529.21366,64580.18073
10-21-2022,OPC-Bulk,445.689,1133.33,113.333,35,596033,90920.28859,28529.21366,64580.18073
10-21-2022,OPC-Bulk,445.689,1133.33,113.333,35,596033,90920.28859,28529.21366,64580.18073
10-21-2022,PPC-Bag,385.8201,400,40,0,182107.09,27779.0472,8680.95225,18519.3648
10-22-2022,OPC-Bulk,439.0488,4000,400,40,2072310.34,316115.136,99190.83608,226743.424
10-23-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
10-23-2022,OPC-Bulk,439.0488,800,80,40,414462.07,63223.0272,19873.29112,45348.6848
10-23-2022,OPC-Bulk,439.0488,9070.2,907.02,35,4699067.3,716806.8767,224637.7737,509616.9511
10-23-2022,OPC-Bulk,439.0488,231.8,23.18,35,120090.38,18318.87212,5783.674541,13023.88142
10-23-2022,OPC-Bulk,439.0488,400,40,35,207231.03,31611.5136,9948.598,22474.3424
10-23-2022,OPC-Bulk,439.0488,400,40,40,207231.03,31611.5136,9958.598,22674.3424
10-24-2022,OPC-Bulk,439.0488,800,80,35,414462.07,63223.0272,19853.29112,44948.6848
10-26-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
10-27-2022,OPC-Bulk,445.689,1040,104,35,546949.54,83432.9808,26183.49626,59261.9872
10-27-2022,OPC-Bulk,445.689,1040,104,35,546949.54,83432.9808,26183.49626,59261.9872
10-27-2022,OPC-Bulk,445.689,1040,104,35,546949.54,83432.9808,26183.49626,59261.9872
10-27-2022,OPC-Bulk,445.689,1040,104,35,546949.54,83432.9808,26183.49626,59261.9872
10-27-2022,OPC-Bulk,445.689,1040,104,35,546949.54,83432.9808,26183.49626,59261.9872
10-27-2022,PPC-Bag,340.5933,400,40,35,160760.04,24522.7176,7733.34925,17748.4784
10-27-2022,OPC-Bag,465.6555,380,38,35,208799.93,31850.8362,10022.21459,22563.8908
10-27-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-27-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-27-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
10-28-2022,OPC-Bulk,439.0488,1200,120,40,621693.1,94834.5408,29787.98424,68023.0272
10-28-2022,OPC-Bulk,439.0488,400,40,40,207231.03,31611.5136,9958.598,22674.3424
10-28-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-28-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-30-2022,OPC-Bulk,439.0488,8311.3,831.13,35,4305898.22,656831.9324,205846.0947,466977.5049
10-30-2022,OPC-Bulk,439.0488,1200,120,35,621693.1,94834.5408,29757.98424,67423.0272
10-30-2022,PPC-Bag,340.5933,400,40,35,160760.04,24522.7176,7733.34925,17748.4784
10-30-2022,PPC-Bag,340.5933,400,40,35,160760.04,24522.7176,7733.34925,17748.4784
10-31-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
10-31-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
11-02-2022,PPC-Bag,412.4421,600,60,150,292009.01,44543.7468,14349.29877,38695.8312
11-02-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
11-02-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
11-03-2022,OPC-Bulk,439.0488,145,14.5,35,75121.25,11459.17368,3634.356136,8146.94912
11-03-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
11-03-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-05-2022,OPC-Bulk,439.0488,400,40,40,207231.03,31611.5136,9958.598,22674.3424
11-06-2022,OPC-Bulk,445.689,1200,120,35,631095.62,96268.824,30204.8697,68379.216
11-06-2022,OPC-Bulk,445.689,1200,120,35,631095.62,96268.824,30204.8697,68379.216
11-06-2022,OPC-Bulk,445.689,1200,120,35,631095.62,96268.824,30204.8697,68379.216
11-07-2022,PPC-Bag,385.8201,1200,120,120,546321.26,83337.1416,26685.69273,69958.0944
11-07-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-09-2022,OPC-Bulk,439.0488,5223.2,522.32,35,2706022.84,412783.1446,129379.3876,293469.963
11-09-2022,OPC-Bulk,439.0488,1809,180.9,35,937202.35,142963.0703,44837.87952,101640.2135
11-10-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
11-10-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
11-11-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-12-2022,PPC-Bag,385.8201,400,40,40,182107.09,27779.0472,8760.95225,20119.3648
11-16-2022,PPC-Bag,385.8201,400,40,110,182107.09,27779.0472,8900.95225,22919.3648
11-17-2022,OPC-Bulk,381.7809,4000,400,40,1802005.85,274882.248,86357.09969,199254.832
11-17-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-17-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-17-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-17-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-17-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-17-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-17-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-17-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-18-2022,OPC-Bulk,439.0488,1200,120,35,621693.1,94834.5408,29757.98424,67423.0272
11-20-2022,OPC-Bulk,459,816.2,81.62,35,442070.24,67434.444,21168.3398,47812.996
11-20-2022,OPC-Bulk,439.0488,5508.6,550.86,35,2853882.18,435337.9596,136446.3862,309505.4064
11-20-2022,PPC-Bag,412.4421,400,40,150,194672.67,29695.8312,9579.94725,25797.2208
11-20-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-20-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-20-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-20-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-20-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-20-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-20-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
11-21-2022,OPC-Bulk,402.7878,113.4,11.34,35,53897.84,8221.704574,2617.987425,5878.036382
11-24-2022,OPC-Bulk,439.0488,400,40,40,207231.03,31611.5136,9958.598,22674.3424
11-25-2022,OPC-Bulk,439.0488,800,80,40,414462.07,63223.0272,19873.29112,45348.6848
11-25-2022,PPC-Bag,385.8201,400,40,35,182107.09,27779.0472,8750.95225,19919.3648
11-28-2022,OPC-Bulk,439.0488,7586.9,758.69,35,3930602.82,599583.4814,187908.6955,426276.4709
11-30-2022,OPC-Bulk,439.0488,800,80,40,414462.07,63223.0272,19873.29112,45348.6848
12-05-2022,OPC-Bulk,439.0488,1661.4,166.14,40,860734.1,131298.4217,41224.58275,94177.88116
12-05-2022,OPC-Bulk,439.0488,3787.5,378.75,35,1962218.85,299321.5194,93828.96786,212803.9296
12-05-2022,OPC-Bulk,485.6067,3630.1,363.01,40,2080105.04,317304.1588,99491.43006,226056.5058
12-05-2022,OPC-Bag,465.6555,400,40,35,219789.4,33527.196,10547.24875,23751.464
12-05-2022,PPC-Bag,385.8201,800,80,120,364214.17,55558.0944,17803.32249,46638.7296
12-05-2022,PPC-Bag,412.4421,1200,120,270,584018.01,89087.4936,29377.35333,91791.6624
12-05-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
12-05-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
12-05-2022,OPC-Bag,465.6555,400,40,90,219789.4,33527.196,10657.24875,25951.464
12-07-2022,PPC-Bag,432.3933,400,40,120,204089.64,31132.3176,9968.84925,25554.8784
12-07-2022,OPC-Bulk,485.6067,400,40,45,229206.36,34963.6824,11016.15075,25109.1216
12-07-2022,OPC-Bulk,485.6067,2000,200,45,1146031.81,174818.412,54886.51107,125545.608
12-07-2022,PPC-Bag,432.3933,400,40,120,204089.64,31132.3176,9968.84925,25554.8784
12-07-2022,PPC-Bag,432.3933,400,40,120,204089.64,31132.3176,9968.84925,25554.8784
12-07-2022,PPC-Bag,385.8201,400,40,120,182107.09,27779.0472,8920.95225,23319.3648
12-07-2022,PPC-Bag,432.3933,350,35,125,178578.43,27240.7779,8736.89801,22535.5186
